ID,Klant ID,Client,SBI,Size,Period (Q),Quarterly wage,Total premium,Overhead,Variable cost,Safety markup,Premium,Payout,y
5290,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2014Q1,200508.5,6575.23,78.75,781.98,501.27,5213.22,4900.0,2.6
5291,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2014Q2,200508.5,6344.64,78.75,751.91,501.27,5012.71,4261.0,2.5
5292,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2014Q3,200508.5,5883.47,78.75,691.75,501.27,4611.7,4012.0,2.3
5293,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2014Q4,200508.5,6575.23,78.75,781.98,501.27,5213.22,4953.0,2.6
5294,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2015Q1,220559.35,7985.8,78.75,959.43,551.4,6396.22,6076.0,2.9
5295,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2015Q2,220559.35,6971.23,78.75,827.1,551.4,5513.98,5624.0,2.5
5296,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2015Q3,220559.35,6717.59,78.75,794.01,551.4,5293.42,5082.0,2.4
5297,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2015Q4,220559.35,7224.87,78.75,860.18,551.4,5734.54,4473.0,2.6
5298,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2016Q1,213942.57,8240.66,78.75,994.83,534.86,6632.22,6566.0,3.1
5299,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2016Q2,213942.57,6518.42,78.75,770.19,534.86,5134.62,4621.0,2.4
5300,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2016Q3,213942.57,6518.42,78.75,770.19,534.86,5134.62,4518.0,2.4
5301,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2016Q4,213942.57,7256.52,78.75,866.47,534.86,5776.45,6874.0,2.7
5302,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2017Q1,213942.57,7748.59,78.75,930.65,534.86,6204.33,6825.0,2.9
5303,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2017Q2,213942.57,7010.49,78.75,834.38,534.86,5562.51,6397.0,2.6
5304,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2017Q3,213942.57,6764.46,78.75,802.28,534.86,5348.56,4707.0,2.5
5305,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2017Q4,213942.57,7502.56,78.75,898.56,534.86,5990.39,4493.0,2.8
5306,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2018Q1,222500.27,9078.89,78.75,1101.38,556.25,7342.51,6021.0,3.3
5307,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2018Q2,222500.27,7543.63,78.75,901.13,556.25,6007.51,6368.0,2.7
5308,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2018Q3,222500.27,7287.76,78.75,867.75,556.25,5785.01,6074.0,2.6
5309,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2018Q4,222500.27,8311.26,78.75,1001.25,556.25,6675.01,7610.0,3.0
5310,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2019Q1,218050.27,8397.37,78.75,1013.93,545.13,6759.56,5340.0,3.1
5311,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2019Q2,218050.27,8146.61,78.75,981.23,545.13,6541.51,5364.0,3.0
5312,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2019Q3,218050.27,7645.09,78.75,915.81,545.13,6105.41,5067.0,2.8
5313,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2019Q4,218050.27,8397.37,78.75,1013.93,545.13,6759.56,8314.0,3.1
5314,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2020Q1,211508.76,9363.98,78.75,1142.15,528.77,7614.32,8833.0,3.6
5315,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2020Q2,211508.76,7661.34,78.75,920.06,528.77,6133.75,7606.0,2.9
5316,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2020Q3,211508.76,7661.34,78.75,920.06,528.77,6133.75,5152.0,2.9
5317,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2020Q4,211508.76,8634.28,78.75,1046.97,528.77,6979.79,6561.0,3.3
5318,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2021Q1,205163.5,8141.68,78.75,984.78,512.91,6565.23,5318.0,3.2
5319,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2021Q2,205163.5,8141.68,78.75,984.78,512.91,6565.23,6565.0,3.2
5320,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2021Q3,205163.5,7905.74,78.75,954.01,512.91,6360.07,7314.0,3.1
5321,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2021Q4,205163.5,9085.43,78.75,1107.88,512.91,7385.89,7090.0,3.6
5322,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2022Q1,213370.04,11408.7,78.75,1408.24,533.43,9388.28,9388.0,4.4
5323,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2022Q2,213370.04,9936.45,78.75,1216.21,533.43,8108.06,7703.0,3.8
5324,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2022Q3,213370.04,8954.94,78.75,1088.19,533.43,7254.58,8851.0,3.4
5325,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2022Q4,213370.04,9936.45,78.75,1216.21,533.43,8108.06,9000.0,3.8
5326,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2023Q1,215503.74,10530.68,78.75,1293.02,538.76,8620.15,6896.0,4.0
5327,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2023Q2,215503.74,9291.53,78.75,1131.39,538.76,7542.63,9277.0,3.5
5328,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2023Q3,215503.74,8548.05,78.75,1034.42,538.76,6896.12,7793.0,3.2
5329,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2023Q4,215503.74,9787.19,78.75,1196.05,538.76,7973.64,8133.0,3.7
5330,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2024Q1,226278.92,10012.39,78.75,1221.91,565.7,8146.04,7087.0,3.6
5331,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2024Q2,226278.92,9231.73,78.75,1120.08,565.7,7467.2,7467.0,3.3
5332,124,De Betrouwbare Basis Bouwbedrijf,M Specialistische zakelijke diensten,100 of meer werkzame personen	,2024Q3,226278.92,9231.73,78.75,1120.08,565.7,7467.2,5899.0,3.3
5333,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2014Q1,77267.58,3381.94,78.75,405.65,193.17,2704.37,3002.0,3.5
5334,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2014Q2,77267.58,3026.51,78.75,359.29,193.17,2395.29,1844.0,3.1
5335,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2014Q3,77267.58,3026.51,78.75,359.29,193.17,2395.29,2539.0,3.1
5336,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2014Q4,77267.58,3204.22,78.75,382.47,193.17,2549.83,2193.0,3.3
5337,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2015Q1,75722.23,3315.88,78.75,397.54,189.31,2650.28,2571.0,3.5
5338,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2015Q2,75722.23,3054.63,78.75,363.47,189.31,2423.11,3029.0,3.2
5339,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2015Q3,75722.23,2793.39,78.75,329.39,189.31,2195.94,1779.0,2.9
5340,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2015Q4,75722.23,2967.55,78.75,352.11,189.31,2347.39,2629.0,3.1
5341,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2016Q1,81780.01,3386.75,78.75,404.81,204.45,2698.74,3373.0,3.3
5342,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2016Q2,81780.01,3198.66,78.75,380.28,204.45,2535.18,2459.0,3.1
5343,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2016Q3,81780.01,3198.66,78.75,380.28,204.45,2535.18,2561.0,3.1
5344,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2016Q4,81780.01,3198.66,78.75,380.28,204.45,2535.18,1901.0,3.1
5345,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2017Q1,77691.01,3400.04,78.75,407.88,194.23,2719.19,2257.0,3.5
5346,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2017Q2,77691.01,2774.63,78.75,326.3,194.23,2175.35,2349.0,2.8
5347,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2017Q3,77691.01,2774.63,78.75,326.3,194.23,2175.35,2001.0,2.8
5348,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2017Q4,77691.01,3132.01,78.75,372.92,194.23,2486.11,2188.0,3.2
5349,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2018Q1,73806.46,3573.49,78.75,431.77,184.52,2878.45,3253.0,3.9
5350,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2018Q2,73806.46,2894.47,78.75,343.2,184.52,2288.0,1716.0,3.1
5351,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2018Q3,73806.46,2724.71,78.75,321.06,184.52,2140.39,2419.0,2.9
5352,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2018Q4,73806.46,3064.22,78.75,365.34,184.52,2435.61,2704.0,3.3
5353,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2019Q1,77496.78,3926.47,78.75,476.61,193.74,3177.37,3590.0,4.1
5354,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2019Q2,77496.78,3124.37,78.75,371.98,193.74,2479.9,2629.0,3.2
5355,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2019Q3,77496.78,3035.25,78.75,360.36,193.74,2402.4,2114.0,3.1
5356,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2019Q4,77496.78,3480.86,78.75,418.48,193.74,2789.88,3432.0,3.6
5357,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2020Q1,85246.46,4409.27,78.75,537.05,213.12,3580.35,3509.0,4.2
5358,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2020Q2,85246.46,3821.07,78.75,460.33,213.12,3068.87,3314.0,3.6
5359,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2020Q3,85246.46,3821.07,78.75,460.33,213.12,3068.87,3683.0,3.6
5360,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2020Q4,85246.46,4409.27,78.75,537.05,213.12,3580.35,2828.0,4.2
5361,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2021Q1,76721.81,3799.76,78.75,460.33,191.8,3068.87,2363.0,4.0
5362,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2021Q2,76721.81,3535.07,78.75,425.81,191.8,2838.71,2413.0,3.7
5363,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2021Q3,76721.81,3887.99,78.75,471.84,191.8,3145.59,3020.0,4.1
5364,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2021Q4,76721.81,4505.6,78.75,552.4,191.8,3682.65,4014.0,4.8
5365,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2022Q1,72885.72,4954.8,78.75,612.24,182.21,4081.6,3796.0,5.6
5366,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2022Q2,72885.72,4535.71,78.75,557.58,182.21,3717.17,4572.0,5.1
5367,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2022Q3,72885.72,4284.26,78.75,524.78,182.21,3498.51,3568.0,4.8
5368,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2022Q4,72885.72,4619.53,78.75,568.51,182.21,3790.06,4321.0,5.2
5369,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2023Q1,72885.72,4703.35,78.75,579.44,182.21,3862.94,3708.0,5.3
5370,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2023Q2,72885.72,4032.8,78.75,491.98,182.21,3279.86,3247.0,4.5
5371,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2023Q3,72885.72,3697.53,78.75,448.25,182.21,2988.31,2331.0,4.1
5372,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2023Q4,72885.72,4116.62,78.75,502.91,182.21,3352.74,3051.0,4.6
5373,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2024Q1,72885.72,4368.07,78.75,535.71,182.21,3571.4,4071.0,4.9
5374,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2024Q2,72885.72,4032.8,78.75,491.98,182.21,3279.86,3673.0,4.5
5375,125,Snel en Simpel Transport Services,"R Cultuur, sport en recreatie",100 of meer werkzame personen	,2024Q3,72885.72,3865.16,78.75,470.11,182.21,3134.09,2789.0,4.3
5376,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2014Q1,133286.61,5776.75,78.75,699.75,333.22,4665.03,5085.0,3.5
5377,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2014Q2,133286.61,4703.8,78.75,559.8,333.22,3732.03,3583.0,2.8
5378,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2014Q3,133286.61,4857.07,78.75,579.8,333.22,3865.31,4406.0,2.9
5379,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2014Q4,133286.61,5316.91,78.75,639.78,333.22,4265.17,3412.0,3.2
5380,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2015Q1,131953.74,6023.27,78.75,732.34,329.88,4882.29,5517.0,3.7
5381,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2015Q2,131953.74,5264.53,78.75,633.38,329.88,4222.52,3336.0,3.2
5382,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2015Q3,131953.74,4505.8,78.75,534.41,329.88,3562.75,3919.0,2.7
5383,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2015Q4,131953.74,5416.28,78.75,653.17,329.88,4354.47,4267.0,3.3
5384,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2016Q1,125356.06,6014.36,78.75,733.33,313.39,4888.89,3716.0,3.9
5385,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2016Q2,125356.06,5149.4,78.75,620.51,313.39,4136.75,4137.0,3.3
5386,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2016Q3,125356.06,4572.76,78.75,545.3,313.39,3635.33,4181.0,2.9
5387,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2016Q4,125356.06,5293.56,78.75,639.32,313.39,4262.11,3495.0,3.4
5388,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2017Q1,116581.13,5598.87,78.75,682.0,291.45,4546.66,3910.0,3.9
5389,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2017Q2,116581.13,4928.53,78.75,594.56,291.45,3963.76,4638.0,3.4
5390,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2017Q3,116581.13,4660.39,78.75,559.59,291.45,3730.6,3805.0,3.2
5391,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2017Q4,116581.13,5330.73,78.75,647.03,291.45,4313.5,4961.0,3.7
5392,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2018Q1,120078.57,5764.47,78.75,702.46,300.2,4683.06,5432.0,3.9
5393,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2018Q2,120078.57,5212.11,78.75,630.41,300.2,4202.75,3824.0,3.5
5394,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2018Q3,120078.57,4797.84,78.75,576.38,300.2,3842.51,3151.0,3.2
5395,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2018Q4,120078.57,5074.02,78.75,612.4,300.2,4082.67,3797.0,3.4
5396,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2019Q1,126082.5,6193.75,78.75,756.49,315.21,5043.3,5447.0,4.0
5397,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2019Q2,126082.5,5903.76,78.75,718.67,315.21,4791.13,3833.0,3.8
5398,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2019Q3,126082.5,5613.77,78.75,680.85,315.21,4538.97,3450.0,3.6
5399,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2019Q4,126082.5,6048.76,78.75,737.58,315.21,4917.22,4426.0,3.9
5400,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2020Q1,117256.72,6170.24,78.75,756.31,293.14,5042.04,5849.0,4.3
5401,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2020Q2,117256.72,5496.01,78.75,668.36,293.14,4455.76,4411.0,3.8
5402,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2020Q3,117256.72,6439.93,78.75,791.48,293.14,5276.55,6279.0,4.5
5403,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2020Q4,117256.72,6979.31,78.75,861.84,293.14,5745.58,6780.0,4.9
5404,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2021Q1,109048.75,6120.05,78.75,752.44,272.62,5016.24,6220.0,4.6
5405,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2021Q2,109048.75,5743.83,78.75,703.36,272.62,4689.1,4361.0,4.3
5406,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2021Q3,109048.75,6370.86,78.75,785.15,272.62,5234.34,5182.0,4.8
5407,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2021Q4,109048.75,6621.67,78.75,817.87,272.62,5452.44,4089.0,5.0
5408,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2022Q1,101415.34,8146.34,78.75,1019.22,253.54,6794.83,5572.0,6.7
5409,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2022Q2,101415.34,6863.44,78.75,851.89,253.54,5679.26,6531.0,5.6
5410,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2022Q3,101415.34,5697.16,78.75,699.77,253.54,4665.11,4712.0,4.6
5411,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2022Q4,101415.34,5813.79,78.75,714.98,253.54,4766.52,4481.0,4.7
5412,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2023Q1,111556.87,7926.78,78.75,987.28,278.89,6581.86,8096.0,5.9
5413,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2023Q2,111556.87,6772.16,78.75,836.68,278.89,5577.84,4797.0,5.0
5414,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2023Q3,111556.87,5874.13,78.75,719.54,278.89,4796.95,4317.0,4.3
5415,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2023Q4,111556.87,6515.58,78.75,803.21,278.89,5354.73,6104.0,4.8
5416,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2024Q1,114903.58,6576.55,78.75,810.07,287.26,5400.47,6535.0,4.7
5417,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2024Q2,114903.58,5783.71,78.75,706.66,287.26,4711.05,3628.0,4.1
5418,126,Groene Groei Tuinonderhoud,S Overige dienstverlening,100 of meer werkzame personen	,2024Q3,114903.58,5915.85,78.75,723.89,287.26,4825.95,3716.0,4.2
5419,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2014Q1,209218.75,13353.68,78.75,1663.29,523.05,11088.59,11199.0,5.3
5420,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2014Q2,209218.75,12391.27,78.75,1537.76,523.05,10251.72,11995.0,4.9
5421,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2014Q3,209218.75,10707.06,78.75,1318.08,523.05,8787.19,10281.0,4.2
5422,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2014Q4,209218.75,12872.48,78.75,1600.52,523.05,10670.16,11417.0,5.1
5423,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2015Q1,192481.25,12955.75,78.75,1616.84,481.2,10778.95,8839.0,5.6
5424,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2015Q2,192481.25,11406.27,78.75,1414.74,481.2,9431.58,8771.0,4.9
5425,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2015Q3,192481.25,9856.8,78.75,1212.63,481.2,8084.21,6791.0,4.2
5426,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2015Q4,192481.25,11627.62,78.75,1443.61,481.2,9624.06,10394.0,5.0
5427,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2016Q1,198255.69,13114.06,78.75,1635.61,495.64,10904.06,11885.0,5.5
5428,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2016Q2,198255.69,11746.1,78.75,1457.18,495.64,9714.53,10297.0,4.9
5429,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2016Q3,198255.69,9922.14,78.75,1219.27,495.64,8128.48,6259.0,4.1
5430,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2016Q4,198255.69,12202.09,78.75,1516.66,495.64,10111.04,9909.0,5.1
5431,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2017Q1,198255.69,12886.07,78.75,1605.87,495.64,10705.81,10278.0,5.4
5432,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2017Q2,198255.69,11746.1,78.75,1457.18,495.64,9714.53,7966.0,4.9
5433,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2017Q3,198255.69,10150.14,78.75,1249.01,495.64,8326.74,10159.0,4.2
5434,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2017Q4,198255.69,12202.09,78.75,1516.66,495.64,10111.04,11628.0,5.1
5435,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2018Q1,218081.26,15420.77,78.75,1930.02,545.2,12866.79,15440.0,5.9
5436,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2018Q2,218081.26,13163.63,78.75,1635.61,545.2,10904.06,12540.0,5.0
5437,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2018Q3,218081.26,11658.86,78.75,1439.34,545.2,9595.58,7485.0,4.4
5438,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2018Q4,218081.26,13414.42,78.75,1668.32,545.2,11122.14,13235.0,5.1
5439,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2019Q1,211538.82,13987.43,78.75,1745.2,528.85,11634.64,10355.0,5.5
5440,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2019Q2,211538.82,13014.35,78.75,1618.27,528.85,10788.48,11112.0,5.1
5441,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2019Q3,211538.82,11068.19,78.75,1364.43,528.85,9096.17,10643.0,4.3
5442,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2019Q4,211538.82,13014.35,78.75,1618.27,528.85,10788.48,10357.0,5.1
5443,127,Westland Marketing & Strategie,P Onderwijs,1 tot 10 werkzame personen	,2020Q1,217884.98,14905.82,78.75,1862.92,544.71,12419.44,10557.0,5.7
